"cell_majortype","cell_subtype","coord.1","coord.2","coord.3","coord.4","coord.5"
"MOL","MOL4",-3.16336390284784,-0.110005179557303,-0.353697933170217,-0.101937644513693,-0.412235847369999
"COP","COP",-1.09247597447318,2.02208436225632,-0.109386611257459,0.410290578982702,0.438595030884535
"NFO","NFOL1",-0.975003302684922,1.75897379237778,0.0603946011645644,0.280617270039965,0.408894531418886
"MFO","MFOL2",-3.28452054211661,-0.0326656421721354,0.266970284757854,0.768378627181601,0.0196114020079407
"NFO","NFOL1",-1.08732312605403,1.80641972095886,0.229807356928574,0.242875483650616,-0.0471754017813221
"MOL","MOL1",-1.62377668954736,0.874925312805718,-0.25378883896316,-0.931711719248465,-0.782488859593053
"MFO","MFOL1",-3.1248800343402,0.597766906256176,1.05168412942064,0.775648471109108,-0.0154949261783141
"MOL","MOL1",-2.63437353937099,0.214508893125797,-0.429574108454911,-0.769859615305188,-1.07572682291998
"MOL","MOL4",-3.03919972742597,0.161128992650388,-0.651901463414066,0.0303497678508615,-0.410711938456629
"MOL","MOL3",-3.14270323811003,0.0694241438038915,-0.545932836402808,0.194652538860643,0.205028068355257
"MFO","MFOL2",-1.25083774370508,0.845674739069884,0.594992185535366,-0.607676991308968,-1.10539916064972
"MFO","MFOL2",-2.80568605242611,0.0260936923323959,0.150733280034428,-0.210748431948585,-0.24346346461594
"MOL","MOL4",-2.88466358698145,0.488156865298581,-0.72212631293003,0.241830312775795,0.263280428062782
"MOL","MOL1",-2.47371780786105,0.446064652545584,-0.355425093519215,-0.030948823603261,-0.592076940214114
"NFO","NFOL2",-1.75699291477239,1.66254710107158,0.485661157078734,0.539663167300031,0.215203172886228
"MFO","MFOL2",-3.24441113806844,-0.488650543419629,1.13810250263023,0.358476535992065,-0.204897541069279
"COP","COP",-0.4678570528985,0.840302674129121,-0.00544312106367452,-0.390131713787663,0.235464855430403
"MFO","MFOL1",-3.51103107487309,0.12617043912721,0.404962086856322,0.570237793834357,-0.946420889829237
"MFO","MFOL2",-3.06576660158429,-0.164430677478568,0.540007867770051,0.141194370562151,-0.546471945722667
"MOL","MOL5",-2.2677859512005,0.576574545358613,-0.246600484681382,-0.177791771899127,-0.18204088268985
"MFO","MFOL2",-1.52889715189561,0.666548949829802,1.00763963172025,-0.690413605867666,-0.855851747790158
"MFO","MFOL1",-3.64594766268306,-1.03705799355764,1.74972261151811,-0.0711034301702542,-0.473315784764718
"MFO","MFOL1",-2.3951712350361,0.331465904147881,0.869237297865645,-0.0850837749581494,-0.884287411693243
"NFO","NFOL2",-2.83633613664644,0.64173051710502,1.69635673784626,0.4429851408244,0.365101744463322
"MFO","MFOL1",-3.61609440053667,-0.347205938779785,1.69830348280958,0.499529598300884,-0.0297904963948821
"MFO","MFOL2",-3.64967801649924,-0.60565628798843,0.222059153982254,0.269244730631454,0.0805720828127151
"MOL","MOL6",-0.831112157457946,0.807178994078231,0.028235086082451,-0.589810835085157,-0.30890561770683
"MOL","MOL1",-2.84673359737075,-0.311259874188807,-0.276699019657643,-0.775400610968422,-0.447062698791005
"MFO","MFOL2",-3.53752627233221,-0.960337371759731,1.07455695258006,0.0332040717488378,-0.55641284391824
"MFO","MFOL2",-0.937789317222327,1.40918730669092,0.59722753556417,-0.276381912710131,-0.244582897330441
"MOL","MOL5",-3.60219912368738,-0.241108467348656,-0.405122489670268,0.416806205105711,0.0475111990304834
"MFO","MFOL2",-1.5014045992315,0.726352396707885,1.1740759917016,-0.676242835220221,-0.639837770834052
"MFO","MFOL2",-3.04172437449433,-0.414380318544661,0.772739097493579,0.125920331948679,-0.248926025206894
"MOL","MOL1",-1.69927244902889,1.04112687137799,-0.102537678392108,-0.493925077441199,-1.17807743088441
"MFO","MFOL1",-1.77256501406877,-0.47659753729894,2.0517062109475,-1.11230507504273,-0.784247383789595
"MOL","MOL1",-2.62933727661833,0.718354980697406,-0.192942641485451,-0.0379080196222429,-1.3057827436839
"NFO","NFOL2",-3.52230584768091,0.252487897169702,1.55562224631289,0.763161825141593,0.355779916591444
"MOL","MOL5",-2.97800428634396,-0.176107448596023,-0.40581147534816,-0.0587061136919417,-0.136219752646908
"MFO","MFOL1",-3.12009343091096,-1.14915510919376,1.94097681542026,-0.250085425950372,-0.25409913697053
"MFO","MFOL1",-2.29564237846932,-0.0667854816273548,1.41588187303453,-0.445816696151703,-0.982567598046556
"MOL","MOL1",-1.96253397414921,0.983570026474685,-0.568247421446158,-0.645524727295526,-0.914165407416354
"NFO","NFOL2",-1.81389431097497,0.708282100304647,1.87478226021035,-0.600980420615422,-0.128691935884907
"NFO","NFOL2",-2.44604208320895,1.58729833486315,0.860989495241497,0.718486304694521,0.353612167223438
"MOL","MOL4",-2.11304191981817,0.516190008971354,-0.567432279752131,-0.505598651693124,-0.475977762495496
"MFO","MFOL2",-2.28235722630945,0.392068974063521,-0.0469568930640485,-0.267668182717233,-0.715207569978922
"MOL","MOL4",-2.34987456425414,0.308466490344101,-0.17500639628386,-0.189908755208417,-0.310685966297264
"OPC","OPC",-0.405180597333098,0.584660810002962,0.140626850626712,-0.316840824409407,0.108196481988059
"MFO","MFOL2",-4.01652115291644,-1.26474988271937,1.56905499838903,0.165335672091749,-0.407009666029318
"MOL","MOL4",-3.6251511269431,-0.264554095584013,-0.358616543417148,0.351078488466193,-0.0798396847245487
"MOL","MOL1",-2.96279559705017,-0.0117991555482928,-0.409970125749453,-0.00282688408795499,0.0280042775247901
"MFO","MFOL2",-3.2942094703195,-0.367433772558774,1.15842583358181,0.103193985126421,-0.843849216475656
"NFO","NFOL1",-0.991504664165945,1.70524846720787,0.313360213957409,0.196451050520133,0.346045271575122
"MFO","MFOL1",-1.79475465073223,0.549500206797173,0.416031888436833,-0.379390547643088,-0.709282835682892
"MOL","MOL1",-2.79247850137281,0.206997515368975,-0.426149388177907,-0.186729136067956,-0.208876265599658
"MFO","MFOL1",-3.75014397028141,-0.237715108722623,1.57040398843318,0.847365735329531,0.571676915856713
"MFO","MFOL1",-3.6514709523207,-0.0761991571778218,1.11977663822912,0.90303948541818,0.240441314569671
"MOL","MOL4",-3.28753800481843,-0.375000362824876,-0.441908232441122,0.238647796514465,0.114995519875659
"MOL","MOL4",-1.82456708602463,0.352270489010564,-0.38463113802861,-0.398304020281936,-0.0294367281118977
"NFO","NFOL1",-1.73332717538624,1.67171734994106,0.649325493142276,0.418054369769695,0.722586044103944
"MOL","MOL5",-3.40226599400769,-0.196955116531189,-0.450266963404275,0.366483028834993,0.152590283908211
"MOL","MOL4",-4.08175141437713,-0.482299304310353,-0.803917307737816,-0.00876922157297048,0.45438692823172
"MOL","MOL4",-4.26288959664311,-1.03350550266258,-0.369721470285026,-0.33377194185401,0.151724348012818
"MFO","MFOL1",-4.05135211590625,-1.02312375214327,1.68680840731241,0.516829022533243,0.4670090245773
"MOL","MOL4",-3.68856328356007,-0.534375688557351,-0.568383334544243,0.0929633130615496,0.381693097154834
"MOL","MOL4",-3.00969159527532,-0.207144699544428,-0.246609873443785,-0.167540147038212,0.259974879075385
"MFO","MFOL2",-3.30748569137099,-0.60677726032151,0.300026419575296,0.0558607001029473,0.0566970238760835
"MOL","MOL2",-3.04984943869939,-0.0601379571583668,-0.763443943390353,-0.718860978569419,0.22251231117258
"MOL","MOL3",-3.04452615313933,-0.369491967977157,-0.49025781461322,-0.451814062407949,0.288571379273663
"MOL","MOL4",-1.82736649976662,0.190937514802157,-0.185746357841492,-1.22155840153822,0.0935651739829228
"MOL","MOL1",-3.45460962784043,-0.337987335637496,-0.507397616324747,-0.0194777213430128,0.126922112959922
"MOL","MOL2",-3.51308762922584,0.0558288768991231,-0.902704264751281,0.0248456366389255,0.462818887620053
"MOL","MOL4",-2.22745702905659,0.431517328271622,-0.482080901614983,-0.161370392551217,0.0412921951419827
"MFO","MFOL2",-2.606743069111,0.218219900877695,0.273023823943347,-0.0259522301608466,-0.543920942812596
"MOL","MOL1",-3.26519933487813,-0.123141011339212,-0.529129793593333,-0.0511612195110722,-0.100641023854402
"MOL","MOL1",-3.42173777275248,-0.522620960073433,-0.143735863106101,-0.417137644415344,-0.0166572832132041
"MOL","MOL4",-2.70235315669155,0.0840205276649274,-0.371502244344071,-0.473230564245243,0.150689259390362
"MOL","MOL1",-2.44111024867429,-0.0626175075382762,-0.551195613743725,-0.86416226949732,0.00672370135380125
"MOL","MOL1",-4.43964443149101,-1.22165618242299,-0.326032948992425,-0.383493204417767,0.343899010582755
"MFO","MFOL2",-2.30274649756507,-0.133615664598676,0.166440424663389,-0.887220607093237,-0.232287094302873
"MOL","MOL4",-3.08083924151803,0.0227439060801925,-0.691445000212658,0.0410274980658114,0.267888324903218
"PPR","PPR",-0.0852029350394599,0.181972492967283,0.299833662672438,-0.919556462352642,-0.0210326094002705
"MOL","MOL4",-2.9335345906159,-0.0457509353152333,-0.371037871186216,0.137292048739739,0.0173839178702285
"MFO","MFOL1",-2.45809431096759,-0.543007738152608,0.918014274678393,-0.592574237141487,-0.684246693475704
"MOL","MOL4",-3.36025745422313,-0.148093259814753,-0.651635916654128,-0.348642333758629,0.257573770970413
"MOL","MOL1",-3.48014747706635,-0.647389570650621,-0.250920738838097,-0.21441922981638,0.178502248797207
"MOL","MOL1",-2.41152478018158,0.371615211791975,-0.35834536529847,0.107242811065807,0.161833364278427
"MOL","MOL2",-3.51318396972611,-0.575866200329959,-0.326223458609839,-0.321259225811422,0.055937297801299
"NFO","NFOL2",-2.18486742449949,0.99524320524963,1.12064605827752,0.499468923909543,0.603120249401724
"MFO","MFOL2",-1.84492829963976,0.271758405433819,0.00342924035900552,-0.814666066076605,-0.0808671578863806
"MOL","MOL1",-1.78997939529231,0.666072102671228,-0.479249269756113,-0.442400390901179,-0.0615771055519609
"MOL","MOL4",-3.39797013667408,-0.320575143278395,-0.509522489279866,-0.0110947964245449,0.368084429527208
"MFO","MFOL2",-4.48109701441584,-1.37313452119115,0.940128481385736,0.295922245287832,0.0147020799097681
"PPR","PPR",-0.176464720545658,0.216547338333899,0.617678999504533,-1.83038740621968,-0.0123781915300022
"MOL","MOL4",-2.94963319720814,-0.163682505823655,-0.498977897270891,-0.275447025749768,0.192862086804282
"NFO","NFOL2",-3.95538112335492,-0.424480620961349,2.06977475386245,0.5215342450606,0.245857510016326
"MOL","MOL1",-3.20350675017213,-0.290473654032661,-0.370291572512346,0.0714255299020552,0.0791936888169606
"MOL","MOL1",-4.18379466951907,-0.81357941093715,-0.267897279192843,0.0334407207956609,0.032316009448571
"MOL","MOL4",-2.07831868033725,0.66825491281751,-0.492963453283759,-0.0200096778977333,-0.126109603460905
"NFO","NFOL1",-2.06876540222897,0.279942237909874,1.82700452454418,-0.996848763541118,-1.97546791163225
"MFO","MFOL2",-3.44410830837147,-0.66900288052936,1.21691349421953,0.308745619555156,0.0260849548936801
"NFO","NFOL1",-1.74473339491765,1.03513640472821,0.894721291945287,0.302261348623598,0.641754777711215
"MOL","MOL1",-1.5040608566544,1.00016799693811,-0.58451818842014,-1.27367428106141,0.0649127492903643
"MOL","MOL1",-2.82490532075675,-0.334457047241705,-0.39321663586289,-0.977390801374001,0.228916554849331
"MFO","MFOL1",-3.29476872297789,-0.490719972494445,0.767612423171889,0.279544968331575,-0.257711446404181
"MOL","MOL4",-2.8379843338442,0.0669771610157392,-0.618274603262634,0.01844380357749,-0.0423358089539711
"MOL","MOL2",-2.80454975597921,-0.0807769872113269,-0.662749503000067,-0.716410611476717,0.379176777733967
"MFO","MFOL1",-2.77228358237252,-0.151482991524846,0.496018432818885,-0.0740721528230149,-0.431435687736928
"MFO","MFOL1",-3.87545156383048,-1.01508223572499,1.69039462027703,0.452440960191257,0.32197401463615
"MOL","MOL5",-2.5564790284009,0.36171359497322,-0.378090017276453,-0.297820978663477,0.0755607707117943
"MFO","MFOL2",-3.4435513135192,-1.23764964605638,1.05748194831477,-0.275139511815199,-0.0202203547549449
"MOL","MOL1",-2.20107787493813,-0.496436384720527,0.297700337675584,-1.29134482370274,-0.193605811403417
"MFO","MFOL2",-2.2497847331276,0.594511070924839,-0.126830748974912,0.406983220163438,-0.215114624356704
"MFO","MFOL2",-2.43591463316977,0.00892510310726085,-0.100716317863598,0.236897009916588,0.398109370354005
"NFO","NFOL2",-2.00205069013278,1.24295659134169,1.16810947151653,0.357250843143631,0.557542944854313
"NFO","NFOL2",-2.104096320282,1.42219961429591,1.06419239724498,0.428755778906113,0.522384915037878
"MOL","MOL2",-3.28657446254203,-0.713870522270468,-0.630231274857411,-1.25002396394786,0.520214108959724
"MOL","MOL2",-3.79795876109622,-0.870619554932296,-0.494303516091168,-0.601747527738844,0.224580480578228
"MFO","MFOL1",-3.56775856041021,-0.521050986351232,1.4272480925077,0.46392188409153,0.303803435163482
"MOL","MOL1",-3.89477793984564,-0.873833963299498,-0.325927261445182,-0.595974866202543,0.0510817049013403
"MFO","MFOL2",-3.77871339376854,-0.711077076465696,0.750230689865661,0.45974154917718,0.276415857393751
"NFO","NFOL2",-1.28070041905354,0.776741314636631,1.00683035358846,-0.0169079503986697,0.436497329170562
"MOL","MOL1",-1.12929150907771,1.28887944419077,0.119508077654747,-0.839868706045745,0.171017159573416
"MOL","MOL1",-1.23194883406589,0.860983034172517,0.0664558797311297,-1.27507520961085,0.942106192892538
"MOL","MOL1",-2.69988958841084,0.0880827432248582,-0.213769649275298,-0.760854549288336,-0.161944770234627
"MOL","MOL4",-3.67485622557763,-0.466536334617269,-0.600570068142392,-0.0383313441789508,0.402536098203043
"MOL","MOL1",-1.53380655438898,1.07515954657321,-0.0755759050472205,-0.864850887847767,0.78479590670593
"MOL","MOL4",-2.98109470157215,-0.198709540562697,-0.318702248443158,-0.653920356892123,-0.0257081869462437
"NFO","NFOL2",-1.59157623551888,1.87355571760787,1.00169979416582,-0.00928449676288841,1.06554345181434
"NFO","NFOL2",-2.68263312291151,1.29729133583582,1.11755100061606,0.896009091874752,1.04347649697199
"MOL","MOL1",-1.09540962942646,1.29635801189807,-0.140451546242751,-0.684097719367932,0.293682102088065
"MOL","MOL2",-3.85658718630796,-1.15347816572979,-0.591048571013285,-1.26120172758795,0.571410857000684
"MOL","MOL1",-2.75436297098248,-0.21409221022918,-0.472996603882807,-1.18756086356391,-0.0453921538731255
"MFO","MFOL2",-1.12653355235135,0.907391277442023,0.503383863492069,-1.19349089128629,0.808771324814304
"MOL","MOL1",-2.56708044484235,-0.313614022526382,-0.138187169439737,-0.548818076557834,0.122808722494661
"MOL","MOL1",-2.2274000071166,0.0632553856653559,0.192216016761331,-0.779575315140901,-0.0460734906712821
"MFO","MFOL1",-3.5093943571013,-1.28280151176212,2.18465215031206,0.053054413779317,0.338243154961715
"MOL","MOL1",-2.80811974826127,0.203310777802831,-0.61160173510483,-0.611729061268214,-0.174751835686378
"MOL","MOL4",-3.9368565471984,-0.80412811697915,-0.0730824422763367,-0.0380710293638478,-0.0962095041218238
"MOL","MOL1",-2.38206877599949,0.219634617440379,-0.529568137247793,-1.01193618797264,0.204263412406872
"MOL","MOL1",-3.66433927776111,-1.13083145578325,-0.135080925485218,-0.869615464196716,0.346148125036298
"MOL","MOL3",-1.98018361611584,0.443089774341946,-0.483963530742013,-0.797333036397007,0.208014752351784
"MOL","MOL3",-1.69680581110219,0.772503982648531,-0.511142781242679,-1.0995096063898,-0.0109789344172849
"MOL","MOL3",-3.52555193910985,-0.976169469431376,-0.290957942757989,-0.540252593540223,0.188412023614429
"MFO","MFOL1",-1.29664858662164,1.38162694421544,0.850764888506113,-0.151650257835411,-0.260944297609387
"MOL","MOL1",-1.25101676298443,0.844359069025341,0.193557730240565,-1.18146386839896,0.734761852391292
"MOL","MOL1",-2.24910871182233,0.150074940746083,-0.385964098364518,-0.826079924708052,0.185881835768945
"MOL","MOL4",-3.16720435182129,-0.613766418122253,-0.449446353995046,-0.516846387132262,0.434518193910784
"MOL","MOL2",-4.1194390741469,-1.39179684984689,-0.292599144942699,-0.985601871932343,0.407848187280868
"MOL","MOL1",-2.80672689954134,0.152911260671384,-0.590761778513859,-0.293404481978741,-0.305515538978278
"MOL","MOL4",-3.31247093095114,-0.393028937655545,-0.452692369544751,-0.486091290572492,0.411306738082362
"MOL","MOL1",-3.45494408979469,-0.825349875621294,-0.0104306291812444,-0.32478544283324,0.042322422850772
"MOL","MOL3",-2.97427719040645,-0.38533087042006,-0.667068532460843,-0.740450922816811,0.371774244300067
"MFO","MFOL2",-4.41369993319476,-1.21382127671723,0.714008963077784,0.265991319363647,0.100411992431401
"MOL","MOL5",-2.60428115247495,0.389672105422149,-0.34730059138923,-0.283305023128162,-0.105716190769417
"MOL","MOL1",-4.21245558750572,-1.54916760863558,-0.0831588568410283,-0.702082337019998,0.405595209675613
"MOL","MOL1",-2.80657343737955,-0.227009963039212,-0.323407555524395,-0.746800393493691,0.0571662372877699
"MOL","MOL1",-3.97642721615983,-1.78892635656729,0.347760411022535,-0.919546802520162,0.299917842479601
"MFO","MFOL2",-2.81597930571551,-0.660482248309552,1.00515332636974,-0.337215601540826,-0.103895305458888
"MOL","MOL4",-3.60851468563549,-0.875214491126785,-0.388145185496181,-0.775313436658365,0.51675065674994
"COP","COP",-0.810312221369254,1.51273897094348,0.243827426810786,-0.238529713349014,0.494803514052804
"MFO","MFOL2",-1.04994126787769,0.704500691065505,0.52614072832217,-1.28876834583634,0.774242250316107
"MFO","MFOL2",-2.65625405095423,-0.034362063296385,0.554109541676196,-0.509488541415303,-0.321094909148358
"MOL","MOL1",-3.04398622237976,-0.45419879578421,-0.461483376850128,-0.902985490379091,0.284477272998048
"MOL","MOL3",-4.1018803434522,-1.17348900315689,-0.295301029922843,-0.555072742398913,0.38499966733906
"NFO","NFOL2",-3.29299707476473,0.205095087460701,1.69131570613732,0.682019929485843,0.5670416115285
"MOL","MOL2",-3.56628903829387,-0.946903569822096,-0.585089178600495,-0.869864533728063,0.425447185466662
"NFO","NFOL2",-1.79558728931904,1.32826853087975,0.887604258617158,0.368278825214255,0.674823000661091
"MOL","MOL1",-1.08602590581389,0.915892279483314,0.193196070807073,-0.91381976766472,0.733693515962125
"MOL","MOL1",-4.17585471594748,-1.41402904644669,-0.269796239243024,-0.721278035130948,0.25372384606744
"MOL","MOL1",-1.90787282286143,0.373009897293509,-0.399647729051533,-0.939144674078839,0.10883430040416
"MOL","MOL1",-3.42469653778105,-0.96305004566329,-0.235188063581748,-1.16973241136015,0.124688896264366
"MOL","MOL1",-2.62934447786253,-0.32725352399283,-0.194764667952927,-0.488006333984277,0.0160694595320934
"MOL","MOL1",-3.19329571177197,-0.170372406295601,-0.496440305686077,-0.488331352899529,0.08890222857136
"MOL","MOL3",-0.962998579673658,1.18006306328196,0.237639634090002,-1.58389835651405,0.768370305686732
"MFO","MFOL1",-3.78069437759126,-0.581487049767644,1.02672966469366,0.421212727777101,-0.88140414853708
"MOL","MOL5",-3.57428362239785,-0.562182270759636,0.0604605547393108,0.0247230675907577,-0.167031755303455
"MOL","MOL1",-1.48586516070304,0.822979987829276,-0.116620070337765,-1.40062683362964,0.874142736441495
"MOL","MOL5",-3.28998813110582,-0.301153428803563,-0.25536557188014,0.197906601724251,0.22449881027815
"MOL","MOL1",-2.78043966847382,-0.0583972246263084,0.0135442982790435,-0.447018304472234,-0.237702024806744
"MOL","MOL1",-2.78894198760234,-0.775938227577144,-0.262895222248225,-1.26817777719572,0.323556924858524
"MOL","MOL2",-2.91836957031791,-0.482875295622391,-0.496017853797939,-0.855046592540068,0.454386590427346
"MOL","MOL2",-1.29974061078326,0.92492230592412,-0.176953654350453,-1.14177926079973,0.655690708641157
"MOL","MOL1",-3.09791267417017,-0.515798391149208,-0.10578311733457,-0.727200108112432,0.115162717067641
"MOL","MOL2",-4.02881979206702,-1.03280850764575,-0.523303102190609,-0.518930288988445,0.291833715856848
"MOL","MOL2",-1.79665695201182,0.797660254997322,-0.593391969624494,-1.3263408142517,0.771591001931214
"MOL","MOL2",-4.09767028433456,-1.56645225808378,-0.052286472524579,-0.952773275012621,0.462882293319191
"MOL","MOL2",-1.43768679736668,0.913217699658523,-0.122528863867502,-1.33240167297754,0.849684077431496
"MOL","MOL3",-3.93270626842643,-0.761292651765166,-0.471600379750439,0.0392116230710403,0.323237754099764
"MOL","MOL2",-1.83065611856813,0.603170774033515,-0.445903552884913,-1.46068017796322,0.873168394355871
"MOL","MOL2",-1.37033057970339,1.05436921732142,-0.0853645197388817,-0.92619276195065,0.696520634318799
"MOL","MOL2",-1.63438415300197,0.745223845916806,-0.172988455341801,-1.38524282350655,0.905150450803621
"MOL","MOL2",-1.55591010180098,0.897838722388228,-0.124545374923902,-1.24052490459121,0.761729309527801
"MOL","MOL1",-1.53833027036288,1.05636533327006,-0.250793426598656,-1.10774609412468,0.772675251239572
"MOL","MOL2",-1.59496484759503,0.704840263087218,-0.00250763562340875,-1.36430889671609,0.887621376278031
"MOL","MOL2",-1.39842907798492,1.12231683318222,-0.339566090233876,-1.22461502935386,0.734440526204918
"MFO","MFOL2",-1.1914587002568,0.988331208226599,0.334393225058048,-1.16573618965127,0.836312203291923
"MOL","MOL3",-2.48001024972472,0.117718811587008,-0.444615682123444,-0.286367229566397,-0.0458335195212429
"MOL","MOL2",-2.15906974609387,0.278743740300993,-0.490892664438631,-1.05498307504355,0.27907563030537
"MOL","MOL2",-4.00842341632766,-1.16180657718573,-0.10317234723984,-0.621558919739028,0.019151991285541
"MFO","MFOL1",-1.29909404750686,0.706226154679681,0.517920675982071,-1.24494643410554,0.80355393294
"MOL","MOL2",-1.2350228069861,1.23389558224626,-0.182910198223611,-1.22665703328143,0.670577022977561
"MOL","MOL2",-4.06155325105764,-1.56354534264688,-0.460091628490572,-1.26499071292547,0.554771701112635
"MOL","MOL2",-1.50940368438712,0.996461523354478,-0.323310921555595,-1.05658095526486,0.712919984828439
"MOL","MOL2",-4.29677711899025,-1.28363957265238,-0.0107911343325262,-0.305475727269434,0.0703507603046024
"MOL","MOL2",-3.54161782178609,-1.49991521457075,0.515201720778675,-0.792733056084887,0.409619339760624
"MOL","MOL2",-3.67198449571789,-1.2702493122079,-0.59121243784172,-1.14031561133166,0.577422400520521
"MOL","MOL2",-4.01675134162719,-1.79079548584873,-0.203527965242471,-0.963864394199121,0.486362991334211
"MFO","MFOL1",-3.7669290821171,-1.15610067888128,1.19865164888077,0.17636818767423,0.0519676270187537
"MFO","MFOL1",-3.22127280357972,-0.293406069954621,1.32926533252843,0.534905361471868,-0.0692773625177571
"MOL","MOL3",-3.03662484000228,-0.287394701638141,-0.591243273217899,-0.436945860724397,0.405862511637704
"MOL","MOL2",-3.87372098010268,-1.03972550513178,-0.516179135019352,-0.773574866860298,0.631420507493369
"MOL","MOL2",-3.71669409451738,-0.520474032187091,-0.642893806982856,-0.43064465242075,0.673290171656135
"MOL","MOL3",-3.86334011864083,-0.90842746815663,-0.342768651340576,-0.121902497135666,0.446538474838047
"MOL","MOL2",-3.89562062625915,-1.32234052900812,-0.355278440934955,-0.747996873563671,0.540975284684314
"MFO","MFOL2",-1.75024918837561,0.0871762673072641,1.05118809162634,-0.372473655284206,-0.181478453287342
"MOL","MOL3",-1.65465308747269,0.957802004630053,-0.289576677694578,-0.284891712129884,0.199684783430929
"MFO","MFOL2",-3.36401509947569,-0.839580989291763,0.686007802818831,-0.141073669897714,0.398871751646469
"MFO","MFOL2",-3.59048859625823,-0.978998781568997,0.877404642734849,-0.396533557479677,-0.0597768171321979
"MOL","MOL3",-1.57063779886554,0.572425385072621,-0.188420296974456,-1.02998397934927,0.101455339422866
"NFO","NFOL1",-1.29855084621031,2.15364505367082,0.0559801544439767,0.413898960241125,0.0392497722693087
"MFO","MFOL2",-2.04756086993207,-0.17611054124105,0.507540039021935,-0.859434561260881,-0.00492941053367307
"NFO","NFOL1",-1.24119693432403,1.33731302030822,0.818792536861574,-0.10607512875403,0.62863267979728
"MOL","MOL4",-1.78876395200842,0.45718257473433,-0.168239028554908,-0.811664212866135,0.223738534075477
"MOL","MOL2",-3.35580457585528,-0.894624473977481,-0.572767582767083,-1.15371447067048,0.719122457156148
"MFO","MFOL1",-3.97585625207082,-1.47972314126384,1.77208133239312,0.285885600760326,0.239266328592617
"MOL","MOL3",-2.88683018992019,-0.745131924352576,0.20280775999787,-0.785662604765186,0.334123623514397
"NFO","NFOL1",-1.67028519409384,1.3419028789344,0.882740040516096,0.276748060101253,0.796658322786971
"MOL","MOL1",-2.17294065620014,0.111983077309329,-0.218593223556037,-0.757716229354519,-0.0320401697852239
"MOL","MOL2",-3.12272611417271,-0.605393547483266,-0.596723639843489,-1.25433917435335,0.692426597545161
"MOL","MOL1",-3.19787116561819,-0.420861049351843,-0.416534402182345,-0.524959650262943,-0.121882077756818
"MFO","MFOL2",-2.86632561707975,-0.45771716635747,0.9268960433546,-0.295607107979121,-0.368085867027117
"NFO","NFOL2",-2.74031695665388,1.08779404155878,1.00278534346114,0.75271321222072,0.571963990245606
"MOL","MOL2",-3.07632153947832,-0.626197525331496,-0.489649600283465,-0.76883204428652,0.451707496650543
"MOL","MOL3",-3.00721053713686,-0.716534048534114,-0.46929450023283,-0.811962543982144,0.493246125973733
"MOL","MOL3",-4.10148086328651,-1.17721246822752,-0.237431260950135,-0.207629942962082,0.445657092108981
"OPC","OPC",-0.21863905788394,0.396833862142259,0.252962088088853,-0.446463329952288,0.0874017213509391
"COP","COP",-0.956738787869178,1.62748125983603,0.120201991181279,0.210376394472125,0.372560246551319
"COP","COP",-0.579092301795628,1.13830163793824,0.121464151721939,-0.0540633742636885,0.225970427355244
"NFO","NFOL1",-0.609085158951254,0.841745279656046,0.950163953887493,-0.488217652300251,0.151036180151674
"COP","COP",-0.869739009674544,1.44385242556315,0.258466664554724,-0.147359756059455,0.484168375456
"MOL","MOL5",-0.892437150371883,0.900937510391256,-0.121346775284966,-0.373434750037984,-0.305228905474599
"MOL","MOL5",-2.94966136011795,0.0422990547542917,-0.0988712088158797,0.48124916396655,-0.294673046841117
"MOL","MOL5",-2.99900461611702,0.458821648501717,-0.539351273050264,0.825747601078472,0.121462404931088
"MOL","MOL4",-2.28492895936282,0.659673663028917,-0.562598422491136,0.159570783928006,-0.0552052255974199
"MOL","MOL5",-2.11633362276588,0.400049494262203,-0.145163647102266,-0.0967308415147718,-0.250708107986097
"MOL","MOL1",-2.88531001664692,0.260137566568522,-0.723444250937851,-0.200635717040056,0.077296963222305
"MOL","MOL5",-2.17873958902864,0.380131751017168,-0.375882108402993,0.211792765292264,-0.0531249259131859
"MFO","MFOL2",-3.14732700844026,0.00568828066951048,-0.047058923705447,0.616149381803283,-0.223962923567563
"MOL","MOL4",-1.42786099248814,0.988193860671254,-0.101534634812768,-0.865986407880839,0.651088040289269
"MOL","MOL5",-1.00301789698418,1.28518785518953,0.22067717076693,-1.1915896663761,0.723336054715844
"MOL","MOL1",-1.79351611389076,0.626648337272858,-0.482652475579455,-0.824318246127247,-0.68634175010423
"MFO","MFOL2",-2.64664301926431,0.447316210890021,-0.107068614601295,1.04493197043549,-0.079728592075992
"NFO","NFOL1",-1.27303504411985,2.2144622190691,-0.0348891131112565,0.47301880760719,0.340374943719887
"MOL","MOL2",-2.32059435789264,0.255231482320105,-0.651288956794189,-0.832117576608914,0.0828682511879494
"MOL","MOL1",-3.07196602718695,-0.00123263377061661,-0.237639021678535,0.123965501448647,-0.37702048468319
"MFO","MFOL2",-3.44865757851028,0.138636320111288,0.2839858540282,0.561538083900799,-0.402973546377617
"MFO","MFOL2",-2.35563164003704,0.147027239861317,0.656812848578643,-0.259274461203845,-0.768309259597596
"MFO","MFOL2",-2.69817270439165,-0.0063490439429833,0.0882603222389148,-0.0452159044740671,-0.0497943845949311
"MFO","MFOL2",-3.02924314557642,-0.0664577758270566,0.326105301465841,0.0716028287803919,-0.450753130642926
